PR_Number,Author,Score,Mesa_Triggered,Trust_Delta,Unlinked_PR,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Violation_Reasons,Time_Saved_Hours,Operational_Savings_USD,Timestamp,PR_State,Is_Bot,Repo_Slug
176938,frgossen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:36Z,Open,FALSE,pytorch/pytorch
177034,laithsakka,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:36Z,Open,FALSE,pytorch/pytorch
176936,ddelgadovargas-cyber,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:37Z,Open,FALSE,pytorch/pytorch
177033,morrison-turnansky,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:38Z,Open,FALSE,pytorch/pytorch
176935,dshi7,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:38Z,Open,FALSE,pytorch/pytorch
177032,morrison-turnansky,85,FALSE,0,1,0,13,0,,Structural Clone x13 | Unlinked PR,0.0000,0.00,2026-03-10T22:31:39Z,Open,FALSE,pytorch/pytorch
176934,guilhermeleobas,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:40Z,Open,FALSE,pytorch/pytorch
177031,zklaus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:41Z,Open,FALSE,pytorch/pytorch
176933,atalman,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:41Z,Closed,FALSE,pytorch/pytorch
177027,atalman,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:42Z,Closed,FALSE,pytorch/pytorch
176932,tianrengao,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:43Z,Open,FALSE,pytorch/pytorch
177026,sonntex,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:44Z,Open,FALSE,pytorch/pytorch
177025,IvanKobzarev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:31:45Z,Open,FALSE,pytorch/pytorch
56956,larouxn,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:51Z,Merged,FALSE,rails/rails
56884,eric1234,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:52Z,Open,FALSE,rails/rails
56955,faraquet,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:53Z,Open,FALSE,rails/rails
56883,yahonda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:54Z,Merged,FALSE,rails/rails
56951,r-plus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:55Z,Merged,FALSE,rails/rails
56881,skipkayhil,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:56Z,Merged,FALSE,rails/rails
56946,frodsan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:57Z,Open,FALSE,rails/rails
56880,skipkayhil,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:58Z,Merged,FALSE,rails/rails
56945,frodsan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:58Z,Open,FALSE,rails/rails
56879,zenspider,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:59Z,Merged,FALSE,rails/rails
56943,yahonda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:00Z,Merged,FALSE,rails/rails
56878,ochovhaniuk98,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:01Z,Closed,FALSE,rails/rails
56942,masterful,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:02Z,Open,FALSE,rails/rails
56877,kirs,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:03Z,Open,FALSE,rails/rails
56941,skipkayhil,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:04Z,Merged,FALSE,rails/rails
56875,byroot,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:05Z,Merged,FALSE,rails/rails
56940,thehale,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:05Z,Open,FALSE,rails/rails
56874,soudai-s,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:06Z,Open,FALSE,rails/rails
56939,cbldev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:07Z,Open,FALSE,rails/rails
56873,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:08Z,Merged,FALSE,rails/rails
56936,Saidbek,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:09Z,Closed,FALSE,rails/rails
56872,55728,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:10Z,Open,FALSE,rails/rails
56935,gustavodegeus,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:11Z,Open,FALSE,rails/rails
56871,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:11Z,Merged,FALSE,rails/rails
56933,eglitobias,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:13Z,Merged,FALSE,rails/rails
56868,yahonda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:13Z,Merged,FALSE,rails/rails
56932,eglitobias,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:14Z,Merged,FALSE,rails/rails
56867,hammadxcm,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:15Z,Merged,FALSE,rails/rails
56931,NETIZEN-11,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:16Z,Open,FALSE,rails/rails
56866,hammadxcm,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:16Z,Closed,FALSE,rails/rails
56929,joelhawksley,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:17Z,Open,FALSE,rails/rails
56865,byroot,190,FALSE,0,1,0,34,0,,Structural Clone x34 | Unlinked PR,0.2000,20.00,2026-03-10T22:47:18Z,Merged,FALSE,rails/rails
56928,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:19Z,Open,FALSE,rails/rails
56863,mariovisic,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:19Z,Closed,FALSE,rails/rails
56927,ashwin47,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:20Z,Merged,FALSE,rails/rails
56862,skipkayhil,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:21Z,Merged,FALSE,rails/rails
56926,jorgemanrubia,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:21Z,Open,FALSE,rails/rails
56860,bensheldon,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:22Z,Open,FALSE,rails/rails
56924,ruyrocha,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:23Z,Closed,FALSE,rails/rails
56858,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:24Z,Merged,FALSE,rails/rails
56923,ruyrocha,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:24Z,Open,FALSE,rails/rails
56857,eric1234,20,FALSE,0,0,0,4,0,,Structural Clone x4,0.0000,0.00,2026-03-10T22:47:25Z,Open,FALSE,rails/rails
56922,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:26Z,Open,FALSE,rails/rails
56856,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:27Z,Open,FALSE,rails/rails
56921,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:27Z,Open,FALSE,rails/rails
56855,elasticspoon,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:28Z,Open,FALSE,rails/rails
56920,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:29Z,Open,FALSE,rails/rails
56854,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:29Z,Merged,FALSE,rails/rails
56919,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:30Z,Closed,FALSE,rails/rails
56852,thiagoyoussef,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:31Z,Open,FALSE,rails/rails
56918,ayushn21,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:31Z,Open,FALSE,rails/rails
56851,thiagoyoussef,5,FALSE,0,0,0,1,0,,Structural Clone x1,0.0000,0.00,2026-03-10T22:47:32Z,Open,FALSE,rails/rails
56916,afurm,25,FALSE,0,1,0,1,0,,Structural Clone x1 | Unlinked PR,0.0000,0.00,2026-03-10T22:47:33Z,Open,FALSE,rails/rails
56850,dipth,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:34Z,Open,FALSE,rails/rails
56915,byroot,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:34Z,Merged,FALSE,rails/rails
56849,byroot,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:35Z,Open,FALSE,rails/rails
56914,yshmarov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:36Z,Open,FALSE,rails/rails
56848,bit-of-a-shambles,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:37Z,Closed,FALSE,rails/rails
56913,taketo1113,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:37Z,Merged,FALSE,rails/rails
56847,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:38Z,Open,FALSE,rails/rails
56911,toy,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:39Z,Merged,FALSE,rails/rails
56846,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:40Z,Closed,FALSE,rails/rails
56909,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:40Z,Open,FALSE,rails/rails
56845,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:41Z,Closed,FALSE,rails/rails
56908,yshmarov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:42Z,Closed,FALSE,rails/rails
56844,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:42Z,Open,FALSE,rails/rails
56907,5hun-s,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:43Z,Closed,FALSE,rails/rails
56843,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:44Z,Open,FALSE,rails/rails
56906,kataokatsuki,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:45Z,Merged,FALSE,rails/rails
56842,bert-mccutchen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:45Z,Open,FALSE,rails/rails
56905,kataokatsuki,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:47:46Z,Closed,FALSE,rails/rails
56841,Set27,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:47Z,Closed,FALSE,rails/rails
56903,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:48Z,Merged,FALSE,rails/rails
56840,apoorvdarshan,5,FALSE,0,0,0,1,0,,Structural Clone x1,0.0000,0.00,2026-03-10T22:47:48Z,Open,FALSE,rails/rails
56902,tavianator,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:49Z,Merged,FALSE,rails/rails
56839,nicolasva,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:50Z,Open,FALSE,rails/rails
56901,gmcgibbon,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:51Z,Merged,FALSE,rails/rails
56837,djmb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:51Z,Merged,FALSE,rails/rails
56900,frodsan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:52Z,Open,FALSE,rails/rails
56834,jjb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:53Z,Open,FALSE,rails/rails
56899,rosa,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:54Z,Open,FALSE,rails/rails
56833,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:54Z,Merged,FALSE,rails/rails
56898,byroot,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:55Z,Merged,FALSE,rails/rails
56832,jeremy,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:56Z,Merged,FALSE,rails/rails
56896,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:57Z,Merged,FALSE,rails/rails
56831,jeremy,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:57Z,Merged,FALSE,rails/rails
56895,tungsteno22,5,FALSE,0,0,0,1,0,,Structural Clone x1,0.0000,0.00,2026-03-10T22:47:58Z,Open,FALSE,rails/rails
56829,kirs,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:47:59Z,Open,FALSE,rails/rails
56894,flavorjones,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:00Z,Merged,FALSE,rails/rails
56828,djezzzl,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:00Z,Merged,FALSE,rails/rails
56891,pietervisser,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:48:01Z,Merged,FALSE,rails/rails
56827,byroot,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:02Z,Closed,FALSE,rails/rails
56889,alpaca-tc,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:03Z,Merged,FALSE,rails/rails
56826,yottanami,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:03Z,Open,FALSE,rails/rails
56887,ilianah,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:04Z,Merged,FALSE,rails/rails
56825,skipkayhil,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:48:05Z,Merged,FALSE,rails/rails
56886,sijintv,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:06Z,Open,FALSE,rails/rails
56823,skipkayhil,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:48:06Z,Merged,FALSE,rails/rails
56885,kbrock,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:07Z,Open,FALSE,rails/rails
56822,skipkayhil,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:48:08Z,Merged,FALSE,rails/rails
14873,Itamar-Dalal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:04Z,Closed,FALSE,redis/redis
14803,Rohan5commit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:06Z,Open,FALSE,redis/redis
14872,dolevcarney,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:07Z,Closed,FALSE,redis/redis
14802,kalinstaykov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:08Z,Merged,FALSE,redis/redis
14871,xor34,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:09Z,Closed,FALSE,redis/redis
14801,stav-nachmias,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:09Z,Open,FALSE,redis/redis
14870,apelfeld,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:10Z,Closed,FALSE,redis/redis
14799,minchopaskal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:11Z,Closed,FALSE,redis/redis
14869,sggeorgiev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:12Z,Open,FALSE,redis/redis
14798,moticless,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:13Z,Merged,FALSE,redis/redis
14868,EyalPorat,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:14Z,Closed,FALSE,redis/redis
14797,sggeorgiev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:15Z,Open,FALSE,redis/redis
14867,apelfeld,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:16Z,Closed,FALSE,redis/redis
14796,LukeMathWalker,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:16Z,Merged,FALSE,redis/redis
14866,Vallabh-1504,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:17Z,Open,FALSE,redis/redis
14795,moticless,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:18Z,Merged,FALSE,redis/redis
14865,Vallabh-1504,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:19Z,Open,FALSE,redis/redis
14794,sggeorgiev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:20Z,Merged,FALSE,redis/redis
14863,huanghuihui0904,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:21Z,Open,FALSE,redis/redis
14793,veeceey,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:22Z,Open,FALSE,redis/redis
14862,sggeorgiev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:22Z,Open,FALSE,redis/redis
14792,doganarif,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:23Z,Closed,FALSE,redis/redis
14860,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:24Z,Merged,FALSE,redis/redis
14791,tezc,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:25Z,Merged,FALSE,redis/redis
14858,oranagra,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:25Z,Merged,FALSE,redis/redis
14790,veeceey,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:26Z,Merged,FALSE,redis/redis
14857,kolemannix,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:27Z,Open,FALSE,redis/redis
14789,ShooterIT,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:28Z,Merged,FALSE,redis/redis
14856,lemire,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:29Z,Closed,FALSE,redis/redis
14788,alisaifee,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:30Z,Merged,FALSE,redis/redis
14855,YangboLong,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:31Z,Merged,FALSE,redis/redis
14787,kairosci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:32Z,Merged,FALSE,redis/redis
14854,collinfunk,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:33Z,Open,FALSE,redis/redis
14786,skaslev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:34Z,Merged,FALSE,redis/redis
14853,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:34Z,Open,FALSE,redis/redis
14785,minchopaskal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:35Z,Merged,FALSE,redis/redis
14851,ShooterIT,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:37Z,Open,FALSE,redis/redis
14784,ShooterIT,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:38Z,Merged,FALSE,redis/redis
14848,kairosci,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:39Z,Open,FALSE,redis/redis
14783,slice4e,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:40Z,Merged,FALSE,redis/redis
14847,zzjas,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:41Z,Open,FALSE,redis/redis
14780,minchopaskal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:41Z,Merged,FALSE,redis/redis
14846,vladapostol1,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:36:42Z,Open,FALSE,redis/redis
14779,skaslev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:43Z,Merged,FALSE,redis/redis
14845,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:44Z,Merged,FALSE,redis/redis
14778,YangboLong,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:45Z,Open,FALSE,redis/redis
14844,sundb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:45Z,Open,FALSE,redis/redis
14777,oshadmi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:46Z,Merged,FALSE,redis/redis
14841,udi-speedb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:47Z,Open,FALSE,redis/redis
14776,gabsow,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:48Z,Merged,FALSE,redis/redis
14833,RustyCoderX,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:50Z,Open,FALSE,redis/redis
14775,kairosci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:51Z,Open,FALSE,redis/redis
14831,YangboLong,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:53Z,Merged,FALSE,redis/redis
14774,YangboLong,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:54Z,Merged,FALSE,redis/redis
14830,smf-h,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:54Z,Closed,FALSE,redis/redis
14772,gabsow,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:55Z,Open,FALSE,redis/redis
14829,Rohan5commit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:56Z,Open,FALSE,redis/redis
14771,paulorsousa,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:57Z,Merged,FALSE,redis/redis
14827,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:58Z,Open,FALSE,redis/redis
14770,slice4e,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:58Z,Open,FALSE,redis/redis
14826,minchopaskal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:36:59Z,Open,FALSE,redis/redis
14768,greatest-voyage,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:00Z,Open,FALSE,redis/redis
14825,Rohan5commit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:07Z,Open,FALSE,redis/redis
14766,judeng,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:08Z,Open,FALSE,redis/redis
14824,sundb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:09Z,Merged,FALSE,redis/redis
14765,x4204,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:10Z,Open,FALSE,redis/redis
14822,Rohan5commit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:10Z,Open,FALSE,redis/redis
14764,joon1337,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:11Z,Closed,FALSE,redis/redis
14821,haosenwang1018,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:12Z,Closed,FALSE,redis/redis
14761,minchopaskal,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:13Z,Merged,FALSE,redis/redis
14817,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:14Z,Merged,FALSE,redis/redis
14756,skaslev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:14Z,Merged,FALSE,redis/redis
14816,moticless,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:15Z,Merged,FALSE,redis/redis
14755,wudilun123,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:16Z,Open,FALSE,redis/redis
14815,vitahlin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:17Z,Merged,FALSE,redis/redis
14754,ShooterIT,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:37:18Z,Merged,FALSE,redis/redis
